location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.9801509334837433
austin,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.1146504869165912
baltimore,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.95333308277626
bangor,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.3213547511301598
beaumont,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.3809945669484156
boston,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.3741472899136162
boulder,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.9757174259671282
charleston,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.8084330491213483
cherokee,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.7236019762309799
clt-area,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,2.829070988639638
colorado,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.6971431603504654
colorado-springs,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.704229355840796
columbia,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.7452958192541496
columbus,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.1113601278998748
dallas,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.9986137700973594
denver,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.7069130910410182
deschutes,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.9465704350247676
duluth,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.854980437245528
el-paso,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.6338546335882086
eugene,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.6014992927070127
fay-area,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,2.71374363018167
florence,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.492907064179237
floyd,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.8242573548667224
frederick,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.0673347512349238
georgia,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.5383061239005411
greenville,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.9016915847132961
hall,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.8346326451589164
harford,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.821099334961024
henry,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.8011076058284731
horry,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.7442561204921532
houston,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.055349211412527
