location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.3697007851395773
austin,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.536504316688959
baltimore,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.3632089479307
bangor,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.8104369566818357
beaumont,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.9388739614441333
boston,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.2545518402931335
boulder,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,4.099354442026349
charleston,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.3100100103174264
cherokee,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.4487111232089676
clt-area,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,5.156631165367039
colorado,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.4638242514127016
colorado-springs,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.2930275099674167
columbia,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.8278371505818476
columbus,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,0.8840612828531993
dallas,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.6114090706465747
denver,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.272408684822861
duluth,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.2001496426838854
el-paso,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.839331774855172
fay-area,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.9597748441834
florence,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.2096265930850514
floyd,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.010661401976553
frederick,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.270945654550981
georgia,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.75691615633027
greenville,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.233615335866182
