location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,1.324770431197143
austin,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.7677024988797778
baltimore,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.7906655446177893
bangor,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.5240025267906175
beaumont,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,2.4199231179960234
boston,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.32054284048532194
boulder,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.9570296974479764
charleston,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.5567144454365791
cherokee,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,1.1256425603102869
clt-area,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,3.870341849870207
colorado,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.6442798345591376
colorado-springs,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.9530845468075619
columbia,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.5454588168530564
columbus,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.32859011452277237
dallas,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.8783582384224474
denver,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.6364318764423189
duluth,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.14932676107317927
el-paso,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.7704820189242889
fay-area,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,3.1026162795222603
florence,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.6516771020048121
floyd,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,1.2105101038320425
frederick,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.4304799549435495
