location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.442041800308592
austin,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.2282772448986465
baltimore,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,2.5963499855273273
bangor,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.3555851602673146
beaumont,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,2.7915438797955257
boston,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.082815334612047
boulder,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,2.22821552854951
charleston,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.704604569023397
cherokee,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.3847564751519537
clt-area,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,4.564072031196926
colorado,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.8015633166061549
colorado-springs,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.8836591569894223
columbia,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.7178213428709276
columbus,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.5544463528556045
dallas,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.9933312759248554
denver,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,2.150690543902989
duluth,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.4560902844169676
el-paso,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,2.137712129407806
fay-area,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,3.881070257645234
florence,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.1211206582912256
floyd,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.116931609970343
frederick,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.5735316792589416
georgia,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.3400830115425346
greenville,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.41615380918444045
hall,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.7406546908085697
harford,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.2348701934966435
henry,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.1751777315859941
horry,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.0462219191598303
