location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
colorado,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.025,0.26941905935261
georgia,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.025,0.0284125845613
indiana,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.025,0.0
maine,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.025,0.0
maryland,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.025,0.09020069470507
massachusetts,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.025,0.0
minnesota,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.025,0.0
north-carolina,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.025,0.66078392539857
south-carolina,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.025,0.0
texas,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.025,0.74895965058448
utah,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.025,0.08994178843179
virginia,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.025,0.07514675383646
colorado,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.025,0.25229055157201996
georgia,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.025,0.02420311616675
indiana,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.025,0.0
maine,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.025,0.0
maryland,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.025,0.08806958856528001
massachusetts,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.025,0.0
minnesota,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.025,0.0
north-carolina,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.025,0.6503477742624301
south-carolina,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.025,0.0
texas,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.025,0.73333212891195
utah,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.025,0.08144281639886
virginia,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.025,0.07418975860049
colorado,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.025,0.24959054079874
georgia,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.025,0.023185691657979998
indiana,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.025,0.0
maine,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.025,0.0
maryland,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.025,0.08547889011601
massachusetts,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.025,0.0
minnesota,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.025,0.0
north-carolina,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.025,0.63629498600634
south-carolina,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.025,0.0
texas,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.025,0.72081413459873
utah,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.025,0.07584694474964
virginia,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.025,0.07024957338821
colorado,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.025,0.24825828340001
georgia,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.025,0.02033741584029
indiana,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.025,0.0
maine,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.025,0.0
maryland,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.025,0.08578488444979
massachusetts,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.025,0.0
minnesota,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.025,0.0
north-carolina,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.025,0.63163097377094
south-carolina,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.025,0.0
texas,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.025,0.7263346047262
utah,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.025,0.07660029795564
virginia,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.025,0.07376063052893
colorado,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.05,0.4114820779627
georgia,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.05,0.10210502064363
indiana,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.05,0.0
maine,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.05,0.0
maryland,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.05,0.18829386815623
massachusetts,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.05,0.0
minnesota,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.05,0.0
north-carolina,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.05,0.8160633925350399
south-carolina,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.05,0.0
texas,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.05,0.93424220218635
utah,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.05,0.21172911959378002
virginia,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.05,0.15362506326905
colorado,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.05,0.41173935577015996
georgia,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.05,0.10212429233527
indiana,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.05,0.0
maine,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.05,0.0
maryland,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.05,0.18814864352227
massachusetts,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.05,0.0
minnesota,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.05,0.0
north-carolina,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.05,0.81968743067629
south-carolina,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.05,0.0
texas,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.05,0.94070282968477
utah,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.05,0.21276128031507002
virginia,2025-11-22,1,2025-11-29,Flu ED visits pct,quantile,0.05,0.15531303190919
colorado,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.05,0.4216352260084
georgia,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.05,0.10801461077647001
indiana,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.05,0.0
maine,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.05,0.0
maryland,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.05,0.19213794703079
massachusetts,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.05,0.0
minnesota,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.05,0.0
north-carolina,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.05,0.8254110684329
south-carolina,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.05,0.0
texas,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.05,0.94466098135194
utah,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.05,0.21256682369787
virginia,2025-11-22,2,2025-12-06,Flu ED visits pct,quantile,0.05,0.15598324353157
colorado,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.05,0.42156349259882003
georgia,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.05,0.11111995789424
indiana,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.05,0.0
maine,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.05,0.0
maryland,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.05,0.19563856660009
massachusetts,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.05,0.0
minnesota,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.05,0.0
north-carolina,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.05,0.82449335163139
south-carolina,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.05,0.0
texas,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.05,0.9456033611298801
utah,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.05,0.22228037778610998
virginia,2025-11-22,3,2025-12-13,Flu ED visits pct,quantile,0.05,0.16056889033101998
colorado,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.1,0.63042524050979
georgia,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.1,0.18967816149862998
indiana,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.1,0.0
maine,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.1,0.0
maryland,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.1,0.31347678716018
massachusetts,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.1,0.0
minnesota,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.1,0.01194340076758
north-carolina,2025-11-22,0,2025-11-22,Flu ED visits pct,quantile,0.1,0.95500136077702
