location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.4171626309891479
austin,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.2760619412528664
baltimore,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.849129444481285
bangor,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.48756375613067
beaumont,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.1742674656469454
boston,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.4128223102197537
boulder,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.7680161944377897
charleston,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,0.7496433065619413
cherokee,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,0.5971857781666176
clt-area,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.0032460734609967
colorado,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.5115846533581068
colorado-springs,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.6089244119391104
columbia,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.4266441654367708
columbus,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,0.8167728455079174
dallas,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.2845520354477207
denver,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.578149539984197
duluth,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.300437003817326
el-paso,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.2561635201398524
fay-area,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.4096181416218527
florence,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.889858114362388
floyd,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.7645511385442194
frederick,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.999584559632314
georgia,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.3091958618985116
greenville,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,0.8992830755372099
hall,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.1566040085725668
harford,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.7368319787438757
henry,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.297864983520526
horry,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.272556674493778
houston,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.3195807550781185
indiana,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.325933901674787
indianapolis,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.6138858215478298
la-grange,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,0.4735395735903947
larimer,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.685141926711642
lynn,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.9807443590281713
macon,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.1187199197360513
maine,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.911551661175889
marietta,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.3281564101546035
maryland,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.5587405045253457
massachusetts,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.143949866587772
mesa,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,0.508060467952964
minneapolis,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.0657373630167735
minnesota,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.8359130687305147
montgomery,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.3482532238363736
nenc,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.627611426617475
new-bedford,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.2048359602067253
north-carolina,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.0797864891909614
nyc,2026-01-10,0,2026-01-10,ILI ED visits pct,quantile,0.025,2.3331546092367734
ogden,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.8560939675498689
pittsfield,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.105707343009684
portland,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.225160267939409
provo,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.5092834913332664
roanoke,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.648861251576485
rochester,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,0.7589679107134967
rock-hill,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,0.9566689438308215
rtp-area,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.2768406301057647
salt-lake-city,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.221200455747181
san-antonio,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.2568354545560494
savannah,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,0.658200294032921
senc,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,0.8481505818957089
south-augusta,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,0.7325010050951632
south-carolina,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.430111656743055
springfield,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.1124001568840458
st-cloud,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.78535308347148
st-paul,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.6120967371075543
texas,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.3500142921009604
triad-area,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.2937014279175678
