location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.978988203284492
austin,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.2613678429934048
baltimore,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,4.030471512361124
bangor,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.829145526452774
beaumont,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.5091994932172272
boston,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.636638326085172
boulder,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.5306242807744206
charleston,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.4199530471650916
cherokee,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.9306516516005385
clt-area,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.656349091863592
colorado,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.249755428334979
colorado-springs,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.2799806495041413
columbia,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.6712876102681473
columbus,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,0.7318542352072097
dallas,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.2743150333926616
denver,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.407510298562248
duluth,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.6415546112921287
el-paso,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.9340974246210574
fay-area,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.7340473648376857
florence,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.58936935118748
floyd,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.024139509132676
frederick,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.2659044706310394
georgia,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.2001251736655245
greenville,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.2158397367835116
hall,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.645962683238671
harford,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.0118554753280256
henry,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.7049464632533224
horry,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.8922315935773013
houston,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.3131785118505404
indiana,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.03855954761987
indianapolis,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.3933184636018656
la-grange,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.7328402836523458
larimer,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.9552153291634582
lynn,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.982015816898911
macon,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.0812577273115793
maine,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.8683089252016516
marietta,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.8021590090577857
maryland,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.3382715840910553
massachusetts,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.9108025942206943
mesa,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,0.9717459551646119
minneapolis,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,4.281965254082987
minnesota,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.08388024115884
montgomery,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.5408959577330927
nenc,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.4242554593456718
new-bedford,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.4727207807509863
north-carolina,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.7397332699409107
nyc,2026-01-03,0,2026-01-03,ILI ED visits pct,quantile,0.025,4.452834650561284
ogden,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.173301614072987
pittsfield,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.0243073037393517
portland,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,0.9777003384232156
provo,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.3184549118075712
roanoke,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.5406957183845609
rochester,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,0.7466344259372382
rock-hill,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.176961968304241
rtp-area,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.1629058007767394
salt-lake-city,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.4330679577566428
san-antonio,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.2394291066434886
savannah,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,0.45844206825404243
senc,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.3733028700689152
south-augusta,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,0.850905477199316
south-carolina,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.2989998116356234
springfield,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.9562931693612613
st-cloud,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.4833910908674195
st-paul,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,4.5537097845985555
texas,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.998681462988921
triad-area,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.6165194447605296
utah,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.986652354954349
virginia,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.778984095059294
weld,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.376540715500694
wnc,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.6137541238715434
worcester,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.230019472969048
athens,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.4358014238342314
austin,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.9020753577456806
baltimore,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,3.3620233911342896
bangor,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.3593317852998332
beaumont,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.9641165576367485
boston,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.1870399643676137
boulder,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.9724863732804194
charleston,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.1624326761401262
cherokee,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.468772094360477
clt-area,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.2070555600173725
colorado,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.6546298390105743
colorado-springs,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.876898671617086
columbia,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.3347896325433937
columbus,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,0.5374591309421095
dallas,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.8727167219185998
denver,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.8573887930721256
duluth,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.161974015884782
el-paso,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.3950145745331364
fay-area,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.327037729704235
florence,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.0634395554160143
floyd,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.631521767491518
frederick,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.7381945302334683
georgia,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.7712178008473995
greenville,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,0.8656795430524935
hall,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.35426660832493
harford,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.507286925812624
henry,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.3787132103714437
horry,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.4897781741094285
houston,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.95685686975326
indiana,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.5681605447189078
indianapolis,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.013679443969702
la-grange,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.3979984952510727
larimer,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.6601345433423922
lynn,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.4612038006665706
macon,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.7082277989792882
maine,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.5299600317198232
marietta,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.456416238766063
maryland,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.6587362396110894
massachusetts,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.339464804522081
mesa,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,0.7449700820101811
minneapolis,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,3.599137435473066
minnesota,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.4925329921546004
montgomery,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.9826640674829075
nenc,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.948475425477195
new-bedford,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.0191549135261124
north-carolina,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.3257545291450166
nyc,2026-01-03,1,2026-01-10,ILI ED visits pct,quantile,0.025,3.9492731352046717
ogden,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.7944960515998325
pittsfield,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,0.8007253359718615
portland,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,0.7892158652710125
provo,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.7827418409855116
roanoke,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.2565562128312822
rochester,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,0.5618671280136516
rock-hill,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,0.8429579538866483
rtp-area,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.8403603195410705
salt-lake-city,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.889594110873467
san-antonio,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.6882018596688724
savannah,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,0.3521210854130598
senc,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.1342286639074366
south-augusta,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,0.6956178952248081
south-carolina,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.8053803544074423
springfield,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.499108432822944
st-cloud,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.9558645954970744
st-paul,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,3.79885439487549
texas,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.3412195438206527
triad-area,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.250609098530701
utah,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.445330851853359
virginia,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,2.2552782766873336
weld,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.9721379699578887
wnc,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.3367062257938225
worcester,2026-01-03,1,2026-01-10,Flu ED visits pct,quantile,0.025,1.7630825057273067
athens,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.6888604167083805
austin,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.6345052473356751
baltimore,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,2.6227316423007787
bangor,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.869599212041699
beaumont,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.9723457938442472
boston,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.5059327030732481
boulder,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,2.2355496822247107
charleston,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,0.8827566064421059
cherokee,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,0.8503634665531682
clt-area,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.6124832082656069
colorado,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.5995091925310962
colorado-springs,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.4372958500983026
columbia,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,0.9823034584279445
columbus,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,0.3025158718659234
dallas,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.3714288900401281
denver,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,2.1111545434455796
duluth,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.3514256496787134
el-paso,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.6262967994513358
fay-area,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.6476747523895454
florence,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.5822817054987908
floyd,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.0314586604612184
frederick,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.9070398018964099
georgia,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.1984338372981198
greenville,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,0.5083934318364834
hall,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,0.8964160121216517
harford,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,1.7660901816573502
henry,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,0.8677822063876885
horry,2026-01-03,2,2026-01-17,Flu ED visits pct,quantile,0.025,0.992375256297964
