location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.6179718376885646
austin,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.2991831536584453
baltimore,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.7159392328164866
bangor,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.28782125186415347
beaumont,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,1.7641276841904734
boston,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.3567568464880742
boulder,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.6512989418466505
charleston,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.15206976446431608
cherokee,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.6787653861844539
clt-area,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,3.215935673809022
colorado,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.7257655153280304
colorado-springs,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.36902192799176214
columbia,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.09230284682971801
columbus,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.18483255894710945
dallas,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.49267535164521403
denver,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.47241083650291205
duluth,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.22239923444298565
el-paso,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.7251543466671989
fay-area,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,2.6031784668033437
florence,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.18112048439909575
floyd,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.7839356333455441
frederick,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.278102891697247
georgia,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.8291488527252002
greenville,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.23769593983745968
hall,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.10797755701656908
harford,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.30030813587717636
henry,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.25227716042124243
horry,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.2296606620314697
houston,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.325750011591918
indiana,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.5169694026719664
indianapolis,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.24760310446789763
la-grange,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.4941442481288073
larimer,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.45522409528885494
lynn,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.4125188308594298
macon,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.41973266470809645
maine,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.37610103870959927
marietta,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.10079263613481139
maryland,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.7373120323405403
massachusetts,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.9404227994510657
mesa,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.31148773431057675
minneapolis,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.7963457350584969
minnesota,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.7222688671418932
montgomery,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.4649181466635261
nenc,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,2.7427736647183503
new-bedford,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.7241188346109444
