location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.0521426695113616
austin,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.1826470038884016
baltimore,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,2.0649455420648803
bangor,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.4002055316344486
beaumont,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.4877084534586664
boston,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.5310565297478518
boulder,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.961327015498796
charleston,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.8825414318761682
cherokee,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.8173899519085891
clt-area,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,3.0334045261721525
colorado,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.694279000871317
colorado-springs,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.7757321046389787
columbia,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.8595299906139106
columbus,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.2210682814338676
dallas,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.175578855034345
denver,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.6963495740785086
deschutes,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.0538686484598287
duluth,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.9892260423978845
el-paso,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.7192695076577954
eugene,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.7013412654529478
fay-area,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,3.2297675313802268
florence,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.5090050942513262
floyd,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.0156420771581942
frederick,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.039910312542723
georgia,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.627087784895141
greenville,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.0950210633623432
hall,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.8991469342556905
harford,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.8874918927746454
henry,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.8568835538674546
horry,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.8175240929245983
houston,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.0442569805232396
indiana,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.7464027635414392
indianapolis,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.0471309774946083
la-grange,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.5470808244242704
larimer,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.8673917084519982
lynn,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,2.1434409003676866
macon,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.5123100507679519
maine,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.9746937293366167
marietta,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.5165986604162056
maryland,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.5168170283293128
massachusetts,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.077806123339478
medford,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.6589877663265534
mesa,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.9929880492836611
minneapolis,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.614538972505071
minnesota,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.682412686103085
montgomery,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.9100330881250436
nenc,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,2.851536166195107
new-bedford,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.5471414288678964
north-carolina,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,2.0104361625608402
nyc,2026-01-17,0,2026-01-17,ILI ED visits pct,quantile,0.025,2.427607819802042
ogden,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.9795485638596447
oregon,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.162885806269477
pittsfield,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.3439667457432478
portland,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.8416178039814982
portland-or,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.2400685570857457
provo,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.1318449999637215
roanoke,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.7210194220553787
rochester,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.4500913198340495
rock-hill,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.165621597230292
rtp-area,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,2.2351409833497047
salem,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.8784129255612692
salt-lake-city,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.865240817484499
san-antonio,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.5791981918134328
savannah,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.8974087939122952
senc,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.7079223446385836
south-augusta,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.7505724463063848
south-carolina,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,0.8809375374030872
springfield,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.186552842393069
st-cloud,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,2.613295733251869
st-paul,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.7518171090912869
texas,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.2894925636605674
triad-area,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,2.3942850930370545
utah,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.3291305646815268
virginia,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.5559447958090311
weld,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.4682013689059468
wnc,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.3786391123430908
worcester,2026-01-17,0,2026-01-17,Flu ED visits pct,quantile,0.025,1.3735584270896797
athens,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.7803543448033591
austin,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.8792639658500987
baltimore,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.5373967582575871
bangor,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.1049050239032188
beaumont,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.1151863753642848
boston,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.141594705004953
boulder,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.5041670242852574
charleston,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.6636149445857694
cherokee,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.5916573899961463
clt-area,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,2.365419880130695
colorado,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.2722981950736636
colorado-springs,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.4248532150380435
columbia,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.6085493477927827
columbus,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.9432867727870015
dallas,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.8709253146036787
denver,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.3214987759228347
deschutes,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.8414236393965286
duluth,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.5893698041815925
el-paso,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.4918851734044135
eugene,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.5609017492574326
fay-area,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,2.485206667204608
florence,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.1432436285173175
floyd,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.7493800374912736
frederick,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.788981345312207
georgia,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.42909076573277644
greenville,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.7699773645899483
hall,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.6716100292381122
harford,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.389493451226865
henry,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.6287130679141949
horry,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.5738763511311171
houston,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.7933861106501073
indiana,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.5069022573282529
indianapolis,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.7507418813903955
la-grange,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.3874040116167146
larimer,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.6274183073028551
lynn,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.6909368756065937
macon,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.3754180977647658
maine,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.6917399701268362
marietta,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.37897158289797084
maryland,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.0491883956691828
massachusetts,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.7756100131183585
medford,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.5297861199613737
mesa,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.7664134853680873
minneapolis,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.1740860560756807
minnesota,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.2704579220397345
montgomery,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.4504447486720702
nenc,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,2.148566058119635
new-bedford,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.1619281076640966
north-carolina,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.5450835118036579
nyc,2026-01-17,1,2026-01-24,ILI ED visits pct,quantile,0.025,1.9550114066798787
ogden,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.7536031776375679
oregon,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.9696231491982406
pittsfield,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.051587680067892
portland,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.6356017773793802
portland-or,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.056760261310498
provo,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.8532297743130511
roanoke,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.3506325978746216
rochester,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.1410192315947574
rock-hill,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.8372580266324587
rtp-area,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.692470617426227
salem,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.7406655129008768
salt-lake-city,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.3999354390841403
san-antonio,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.1686702624827183
savannah,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.6916505882386086
senc,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.2995308996404178
south-augusta,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.5901036732195609
south-carolina,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.596827421093268
springfield,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.8813346304776428
st-cloud,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,2.016273854920666
st-paul,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.3161634762638519
texas,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.9234073422665944
triad-area,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.8599804846559342
utah,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,0.9630072033158638
virginia,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.0744146318812204
weld,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.1369181088188707
wnc,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.043923542369801
worcester,2026-01-17,1,2026-01-24,Flu ED visits pct,quantile,0.025,1.044791559297422
