location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.2277767166322775
austin,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.491690684332223
baltimore,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.687560658296824
bangor,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.8591064513122326
beaumont,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.8820901726227506
boston,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.3074620707468956
boulder,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.809155535788121
charleston,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.1761454665675748
cherokee,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.374594139340678
clt-area,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,5.632100642667958
colorado,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.1551049128677375
colorado-springs,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.19933390016803
columbia,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.773400739501483
columbus,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.0621639818274213
dallas,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.6304447879005592
denver,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.2162237940695078
duluth,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.099900810597555
el-paso,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.9031963877148383
fay-area,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,4.661657001681961
florence,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.1564682229733814
floyd,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.2589647840497538
frederick,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.2244695118998123
georgia,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.5730484903522763
