location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,1.4816226813012392
austin,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.7102595797300434
baltimore,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.69519840773332
bangor,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.5082274389478582
beaumont,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,2.401623359498684
boston,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.18361446888233654
boulder,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.9457865863281663
charleston,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.6694785578209298
cherokee,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,1.1435416514159777
clt-area,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,3.640403810460604
colorado,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.6426378937689645
colorado-springs,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.9248021855897623
columbia,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.5033141946453632
columbus,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.3147205331698009
dallas,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.988014354202164
denver,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.534609850815483
duluth,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.11680673095143725
el-paso,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.6002950396020313
fay-area,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,2.7881955332980284
florence,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.6487388414070924
floyd,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,1.2486808963731286
frederick,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,1.0110010499801774
georgia,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,1.105319648561803
greenville,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.5577436052498718
hall,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.5445681533064499
harford,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.3189092739129361
henry,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.30389749507915875
horry,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.6954302915522906
houston,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.8582147509569946
indiana,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.6950633280166454
indianapolis,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.4912870545072916
la-grange,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,1.3488267211834166
larimer,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.37395446849211816
lynn,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.810240527429861
macon,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.7421760047321051
maine,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.5002027696893271
marietta,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.15666857382611354
maryland,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.38858897770737827
massachusetts,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.892663785678069
mesa,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.43692903588208537
minneapolis,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.348684180750358
minnesota,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.30736087055394984
montgomery,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.3041199593280072
nenc,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,1.9238395196979368
new-bedford,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,1.1330293482437568
north-carolina,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,2.098242304035416
nyc,2025-12-20,0,2025-12-20,ILI ED visits pct,quantile,0.025,5.152844472746658
ogden,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.8593666219868508
pittsfield,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.2106103736648553
portland,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,0.2809337970885615
provo,2025-12-20,0,2025-12-20,Flu ED visits pct,quantile,0.025,1.2845085535851202
