location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5764950331872023
austin,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.3247621500679487
baltimore,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.101590258146358
bangor,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.846061685757455
beaumont,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.7404168740289382
boston,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.1871571574611852
boulder,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.5728320981658455
charleston,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.0117875563847236
cherokee,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.4356127635352085
clt-area,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,2.128684587504044
colorado,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.903017711549278
colorado-springs,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.0118326552669228
columbia,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.36025539895768754
columbus,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.038440252014916
dallas,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.2319988390669678
denver,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.0450702120570763
deschutes,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.104515898250146
duluth,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.1345335246435733
el-paso,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.38807770499398214
eugene,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.6289981587050671
fay-area,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,2.2692571970403113
florence,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.213669873181678
floyd,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5991193678148451
frederick,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.9315248463041627
georgia,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.49815865330469034
greenville,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5961948582996084
hall,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.4392247583931577
harford,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.0771049731962068
henry,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.4806491177589154
horry,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.623526387655946
houston,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.7375826610504661
indiana,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.6896822052147284
indianapolis,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.9429373003575304
la-grange,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5783484388337428
larimer,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5375367660609972
lynn,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.6334663213075455
macon,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.7688446942108901
maine,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.1292144181172397
marietta,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.27994077856979466
maryland,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.8641216643613029
massachusetts,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.8920910480093623
medford,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.6727155340715891
mesa,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.7770407626722208
minneapolis,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.3319768164604338
minnesota,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.2630216927660018
montgomery,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.1759331454978912
nenc,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.4569355909195933
new-bedford,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.309957209225599
north-carolina,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.4480172827953508
nyc,2026-01-24,0,2026-01-24,ILI ED visits pct,quantile,0.025,1.8213170908577525
ogden,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.7127024540970287
oregon,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.3781060634384092
pittsfield,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.2036880710592492
portland,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.9985603562155738
portland-or,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.7543807531822908
provo,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.9576014967343772
roanoke,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.3580727359610847
rochester,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.85892079084252
rock-hill,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.6346748098837487
rtp-area,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.5944071741380008
salem,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.4130018235578967
salt-lake-city,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.833246188022301
san-antonio,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.8985509179353046
savannah,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.7898082408455996
senc,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.7345860391196439
south-augusta,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.708565244553867
south-carolina,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.6736150772526811
springfield,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.8744916324851405
st-cloud,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.726544096665601
st-paul,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.391944693060568
texas,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.095721594523458
triad-area,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.7075454752816877
utah,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.0461013460408464
virginia,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.0541388133577416
weld,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.9837675622743484
wnc,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.8141670997016961
worcester,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.0344473840512018
athens,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.4215402137254334
austin,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,1.0434278317801768
baltimore,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.822315786600431
bangor,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.6258307052447095
beaumont,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.5405541410250392
boston,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.8389112377221766
boulder,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,1.1875945828320975
charleston,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.7721337315893209
cherokee,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.3043322731875429
clt-area,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,1.5422036756757236
colorado,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.6398396646302333
colorado-springs,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.7192386308309954
columbia,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.2458555382276218
columbus,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.7355438539194522
dallas,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.9410773977623701
denver,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.8025817204882035
deschutes,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.8629424974440466
duluth,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.8021780784673392
el-paso,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.29464193842095965
eugene,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.4535161286937352
fay-area,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,1.6653911239904104
florence,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.8838421500996555
floyd,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.4214061504661618
frederick,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.6267617360009399
georgia,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.33657053981339136
greenville,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.3991160786456843
hall,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.3094002009791112
harford,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.7796623870985713
henry,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.3391930796119845
horry,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.43097275718122136
houston,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.59829602959272
indiana,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.46483818025773815
indianapolis,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.6914260554620234
la-grange,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.4365359181311493
larimer,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.39659338363518953
lynn,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,1.1489279723482888
macon,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.6067824112311131
maine,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.7400479166013791
marietta,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.18536318513160596
maryland,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.5953273417098652
