location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.903089310811989
austin,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.2198644890056816
baltimore,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.800659965069087
bangor,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.638664922850918
beaumont,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,4.735777558655832
boston,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.50904674745558
boulder,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,4.969350114809903
charleston,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.210385185358176
cherokee,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.8972329326164825
clt-area,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,5.883703369040684
colorado,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.907315197878906
colorado-springs,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.9258249251896664
columbia,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.1978183081936673
columbus,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.1310351051055179
dallas,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.4615394658204197
denver,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.1841479722562385
duluth,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.8099262513110579
el-paso,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.131409576188331
fay-area,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.630289738392641
florence,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.0166309928525354
floyd,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.0674460516143887
frederick,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.172564864249997
georgia,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.7483724395331623
greenville,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,0.9617791160882164
hall,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.7082639138891296
harford,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.8307180172240676
