location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.28131342493242517
austin,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.443750295478413
baltimore,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.1516642866139687
bangor,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.3028093375088866
beaumont,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.711320444130638
boston,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.25242055500802063
boulder,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.19741299473882845
charleston,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.2752194236446251
cherokee,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.5550572002905279
clt-area,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,2.270651632580108
colorado,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.2432133284091067
colorado-springs,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.8513408222725067
columbia,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.23511310774500194
columbus,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.14192746111045335
dallas,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.3560107972728176
denver,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.38180738127489083
duluth,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.03550798371432595
el-paso,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.7112400034134021
fay-area,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,1.6259669776806278
florence,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.4353567914118322
floyd,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.26953424058482933
frederick,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.32658969665093124
georgia,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.5740545338558531
greenville,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.14507118496307478
hall,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.1951683739776276
harford,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.024470566155262143
henry,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.5696730082281327
horry,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.3252858023290025
houston,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.3779195614529911
indiana,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.36894864231175967
indianapolis,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.299641880919598
la-grange,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.45187425230461703
larimer,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.07450543281569172
lynn,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.4768754745606172
macon,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.06625971948627327
maine,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.3094135981725238
marietta,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.024964792313885306
maryland,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.1346154587915101
massachusetts,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.5243982775259725
mesa,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.15817677503150604
minneapolis,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.1172261289265444
minnesota,2025-12-13,0,2025-12-13,Flu ED visits pct,quantile,0.025,0.08664610542376722
