location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5270008913289511
austin,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.093874936223696
baltimore,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.9156040656200212
bangor,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.7794945145318636
beaumont,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5917527355365879
boston,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.144095463838903
boulder,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.3364280756916096
charleston,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.9794601250873153
cherokee,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.43046351921816256
clt-area,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,2.117684955813206
colorado,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.8602218959756013
colorado-springs,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.9500294098382792
columbia,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.35951982923636105
columbus,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.9720769798209012
dallas,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.1634355503877596
denver,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.889760793160132
deschutes,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.074659663334594
duluth,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.0657377570945925
el-paso,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.42617190444573516
eugene,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.604781411916257
fay-area,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,2.2760536923951844
florence,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.106745699583103
floyd,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.4884353737805501
frederick,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5209060829058884
georgia,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.46158967743522145
greenville,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5325606259437113
hall,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.3886784056095465
harford,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.9660086492687521
henry,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.3749285147433014
horry,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5697960728045458
houston,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.6719823616084216
indiana,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.6376969723644473
indianapolis,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.8295806675682295
la-grange,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5688258833439448
larimer,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.2860642930872429
lynn,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.5483355423916625
macon,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.6338862727258004
maine,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.1457209747398718
marietta,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.20155856850461482
maryland,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.8073653685024517
