location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.2839879163082712
austin,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.6138794092116053
baltimore,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.7408982358695235
bangor,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.6784427561698805
beaumont,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.972714756309732
boston,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.4378980382325794
boulder,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.815766719340445
charleston,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.346242063603957
cherokee,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.722704582315901
clt-area,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,5.761639894098204
colorado,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.363364902085442
colorado-springs,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.2231728321760076
columbia,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.898311886178556
columbus,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.3144195503678675
dallas,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.8780236412864693
denver,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.318905316866027
duluth,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.306312039685818
el-paso,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.3286392104963696
fay-area,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,5.252441078101766
florence,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.173665365415976
floyd,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.5216379308738057
frederick,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,2.4562160568069156
georgia,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.775628330826432
greenville,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.6910345322063585
hall,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,1.6979398015262135
harford,2026-01-10,0,2026-01-10,Flu ED visits pct,quantile,0.025,3.002393143465847
